,char,length,count
4144,"王"" kvg:original=""玉"" kvg:partial=""true"" kvg:position=""bottom",503.32851479342185,15
4145,"卩"" kvg:position=""right"" kvg:phon=""笵2T",543.009398181732,15
4146,"豕"" kvg:part=""2"" kvg:position=""bottom",527.3636568316382,15
4147,"十"" kvg:part=""2"" kvg:variant=""true",543.3699557815848,15
4148,"木"" kvg:position=""bottom",467.9490626714273,16
4149,"匚"" kvg:position=""kamae",551.268331944844,15
4150,大,522.4202854948179,15
4151,"欠"" kvg:position=""right",508.2679875441461,15
4152,"土"" kvg:variant=""true",666.6079832283152,16
4153,"木"" kvg:position=""bottom",512.7556524630409,17
4154,"灬"" kvg:variant=""true"" kvg:original=""火",431.6601923148783,16
4155,"木"" kvg:position=""bottom",589.7209050450506,16
4156,"匕"" kvg:position=""right",536.6458823987363,16
4157,巾,546.0085535530501,16
4158,"亠"" kvg:position=""top",517.9142004353578,16
4159,丨,607.4521287295014,17
4160,"灬"" kvg:variant=""true"" kvg:original=""火",525.3939286616602,17
4161,"辶"" kvg:position=""nyo",578.0526574453772,17
4162,"八"" kvg:position=""bottom",610.7092679375562,17
4163,大,529.3156926551164,17
4164,"女"" kvg:position=""bottom",677.1743877172498,17
4165,"衣"" kvg:part=""2",541.9379343682399,16
4166,厶,595.9317912669796,17
4167,"彡"" kvg:position=""right",527.2196946341708,17
4168,"衣"" kvg:part=""2",570.333950329379,17
4169,"木"" kvg:position=""bottom",494.19475950257737,17
4170,"甲"" kvg:part=""2",565.6894435874649,18
4171,"十"" kvg:position=""bottom",640.6981217558998,18
4172,日,532.6412324956859,18
4173,"八"" kvg:position=""bottom",600.5329065903493,18
4174,八,582.452675099363,18
4175,"日"" kvg:position=""bottom",616.1714632038969,20
4176,"聿"" kvg:part=""2"" kvg:variant=""true",677.5959656820762,19
4177,口,593.4847405925908,19
4178,"皮"" kvg:position=""right",585.1794353521052,19
4179,人,488.55461984715214,19
4180,丨,651.7779402928613,19
4181,"寸"" kvg:position=""bottom",483.8699638414781,19
4182,"田"" kvg:position=""bottom",582.9214211595448,19
4183,"皿"" kvg:position=""bottom",591.2867056640716,21
4184,"寸"" kvg:position=""right",661.6878878707469,20
4185,"日"" kvg:position=""bottom",576.0525778224278,20
4186,"八"" kvg:position=""bottom",576.7549168598487,20
4187,"氺"" kvg:variant=""true"" kvg:original=""水"" kvg:position=""bottom",586.2942019334656,21
4188,丿,699.5246879641671,21
4189,丶,608.0586660963463,21
4190,"糸"" kvg:position=""bottom",628.92538334027,22
4191,"八"" kvg:position=""bottom",663.9273954954747,22
4192,"月"" kvg:position=""bottom",613.2434374732369,22
4193,丶,611.4717896028092,23
4194,"十"" kvg:variant=""true",627.2604324832689,23
4195,"亻"" kvg:variant=""true"" kvg:original=""人",699.3887214690155,25
4196,"米"" kvg:radical=""general",295.4567211945205,6
4197,"十"" kvg:position=""right",328.74772425989954,8
4198,丶,447.8134659098517,9
4199,"十"" kvg:position=""bottom",371.44673794180926,9
4200,"米"" kvg:position=""bottom"" kvg:radical=""general",418.8426447701792,9
4201,"匕"" kvg:position=""right",435.8298618867979,10
4202,"刀"" kvg:position=""bottom",379.6372158315253,10
4203,"十"" kvg:position=""bottom",403.85275811956365,10
4204,"毛"" kvg:position=""right",422.26765496199044,10
4205,"戸"" kvg:position=""right",410.4141505119102,10
4206,"亠"" kvg:position=""top",382.08354632327934,11
4207,"日"" kvg:position=""bottom",429.4081419226405,11
4208,一,461.485406166035,11
4209,"口"" kvg:position=""bottom",392.3793951548027,11
4210,"米"" kvg:partial=""true",506.84553365574266,11
4211,"米"" kvg:position=""bottom"" kvg:radical=""tradit",493.0600578866622,12
4212,口,487.74147668644554,12
4213,"米"" kvg:position=""bottom"" kvg:radical=""general",452.21474619540896,12
4214,"囗"" kvg:part=""2",460.8686637766607,12
4215,"弓"" kvg:position=""right",490.97946297296426,12
4216,"土"" kvg:position=""tarec",445.9446305283519,12
4217,"日"" kvg:position=""bottom",474.3728692409337,12
4218,冂,497.5104323452351,12
4219,"口"" kvg:position=""bottom",439.26613606299736,12
4220,艮,496.25702507209616,13
4221,"米"" kvg:position=""bottom"" kvg:radical=""general",434.63231809799856,13
4222,"米"" kvg:position=""bottom"" kvg:radical=""general",494.535176180278,13
4223,丿,554.8149181999653,13
4224,"十"" kvg:position=""bottom",415.13212324553854,14
4225,"示"" kvg:position=""bottom",472.69864978731124,14
4226,"月"" kvg:position=""bottom",515.470340701757,14
4227,匕,472.84478515698055,13
4228,"匚"" kvg:part=""2",565.0211396100511,15
4229,"木"" kvg:position=""bottom",548.5518771966708,15
4230,"月"" kvg:position=""right",545.8311196418307,15
4231,日,598.6276747456902,15
4232,用,615.8531996548028,16
4233,口,550.445611675063,16
4234,"豕"" kvg:position=""bottom",514.1035484748771,16
4235,"米"" kvg:position=""tarec"" kvg:radical=""tradit",525.7850791658693,17
4236,"八"" kvg:position=""bottom",587.398167547194,17
4237,"日"" kvg:position=""bottom",643.454723918769,17
4238,"氺"" kvg:variant=""true"" kvg:original=""水",565.1760360056506,17
4239,大,574.2566640810398,16
4240,日,640.3265727305057,18
4241,冂,591.8325527127641,20
4242,"田"" kvg:part=""2"" kvg:variant=""true",705.4781707842104,20
4243,"亻"" kvg:variant=""true"" kvg:original=""人",655.5217826560721,22
4244,"亻"" kvg:variant=""true"" kvg:original=""人",697.2139597864978,25
4245,"糸"" kvg:radical=""general",260.9672584517275,6
4246,"乙"" kvg:variant=""true"" kvg:position=""right",334.7479471687572,7
4247,"糸"" kvg:position=""bottom"" kvg:radical=""tradit",278.3095012614263,7
4248,丨,376.0464559289301,9
4249,"己"" kvg:position=""right"" kvg:phon=""己",365.9626489161897,9
4250,"寸"" kvg:position=""right",366.81771619998756,9
4251,丶,345.0458529787232,9
4252,"工"" kvg:position=""right"" kvg:phon=""工",314.6641498630287,9
4253,亅,390.7512058912108,9
4254,"糸"" kvg:position=""bottom"" kvg:radical=""tradit",434.4626013231151,10
4255,"乂"" kvg:position=""bottom",392.2969117240325,10
4256,人,456.44865313844286,10
4257,一,445.9177853731631,10
4258,"丿"" kvg:variant=""true",435.60577906414306,10
4259,"匕"" kvg:position=""right",453.2288642282076,10
4260,丿,361.647850242126,10
4261,厶,403.33234439557566,10
4262,"氏"" kvg:position=""right"" kvg:phon=""氏",420.9894917049924,10
4263,"又"" kvg:variant=""true",431.45526217136637,9
4264,"刀"" kvg:position=""bottom",388.03528639661585,10
4265,"厶"" kvg:position=""bottom",413.7216986384777,10
4266,"糸"" kvg:position=""bottom"" kvg:radical=""general",373.321642142187,10
4267,"亠"" kvg:position=""top",394.9449365155465,10
4268,"糸"" kvg:position=""bottom"" kvg:radical=""tradit",365.84093770705135,10
4269,"糸"" kvg:position=""bottom"" kvg:radical=""general",379.6304712252007,12
4270,"日"" kvg:part=""2"" kvg:partial=""true",475.0697888745677,11
4271,"糸"" kvg:position=""bottom"" kvg:radical=""general",423.5428658843037,11
4272,"糸"" kvg:position=""bottom"" kvg:radical=""tradit",436.86302331221594,11
4273,"田"" kvg:position=""right"" kvg:phon=""田",439.04468130948095,11
4274,一,508.0894912288097,11
4275,丨,468.2326703101864,11
4276,亅,406.2492134206787,11
4277,"口"" kvg:position=""bottom",424.78828506137637,11
4278,"廿"" kvg:part=""2",450.8590135145737,11
4279,"口"" kvg:position=""bottom",442.97472251141716,11
4280,"冫"" kvg:original=""氷",390.4701863371874,11
4281,"幺"" kvg:position=""bottom",426.5994634609644,11
4282,一,464.9066986459072,11
4283,口,505.9979746551868,11
4284,"二"" kvg:part=""2",430.3887396624928,11
4285,"厶"" kvg:position=""tarec",451.12212206680505,11
4286,"土"" kvg:position=""bottom",454.6799442073407,11
4287,"亻"" kvg:variant=""true"" kvg:original=""人",426.10490608244146,12
4288,丿,527.6169364140217,12
4289,"口"" kvg:position=""bottom",448.4714607949835,12
4290,丿,463.6188461937005,12
4291,"糸"" kvg:position=""bottom"" kvg:radical=""general",487.9306853823457,13
4292,"父"" kvg:position=""bottom",390.91689458817643,12
4293,"口"" kvg:position=""bottom",467.7666125562954,12
4294,日,467.9734450957182,12
4295,"十"" kvg:part=""2",474.2351029817823,12
4296,"口"" kvg:position=""bottom",419.85767789399915,12
4297,丶,497.4902246559276,12
4298,"糸"" kvg:position=""bottom"" kvg:radical=""general",469.9169459499642,12
4299,"丿"" kvg:position=""left",425.15116813352665,12
4300,"糸"" kvg:position=""right",448.39464626587875,12
4301,"夂"" kvg:position=""top",517.892710437799,12
4302,厶,413.4380129514699,12
4303,"己"" kvg:original=""巳",467.5578225373305,12
4304,"月"" kvg:position=""bottom",493.1696378262114,13
4305,口,477.99118157594955,13
4306,丿,532.7668145875582,13
4307,"女"" kvg:position=""bottom",490.1325017139756,13
4308,工,464.5603976917028,13
4309,"米"" kvg:variant=""true",494.4279087087657,13
4310,丿,446.6593959372382,13
4311,"心"" kvg:position=""bottom",443.07691785673705,13
4312,"示"" kvg:position=""bottom",436.3810628178297,14
4313,大,540.474130646359,13
4314,口,583.5926458112389,14
4315,"卩"" kvg:position=""bottom",568.1030926178713,14
4316,丶,533.1320763131887,14
4317,"又"" kvg:position=""bottom",444.93112097679773,14
4318,"亻"" kvg:variant=""true"" kvg:original=""人",499.10419445519045,14
4319,"糸"" kvg:position=""bottom"" kvg:radical=""general",497.29369770318846,14
4320,缶,528.8876927989207,14
4321,口,502.9124273130764,14
4322,山,543.7926774454949,14
4323,"匸"" kvg:part=""2"" kvg:variant=""true"" kvg:original=""匚",521.5007257517977,14
4324,"又"" kvg:position=""right",550.2113755068845,14
4325,"木"" kvg:position=""bottom",489.99641742850326,14
4326,"十"" kvg:part=""2"" kvg:variant=""true",532.9290477997719,14
4327,亅,484.3742588181955,14
4328,人,454.1097573530293,14
4329,"十"" kvg:position=""bottom",503.90937691969077,14
4330,"夂"" kvg:position=""bottom",469.23743935563766,14
4331,"巾"" kvg:position=""bottom",507.97761483260877,14
4332,"田"" kvg:position=""bottom",578.5050912123057,14
4333,"糸"" kvg:position=""bottom"" kvg:radical=""general",499.96880495465007,15
4334,"非"" kvg:position=""right",474.2601019582635,14
4335,"心"" kvg:position=""bottom",394.1256437165598,14
4336,"氺"" kvg:variant=""true"" kvg:original=""水",461.8299143549941,14
4337,日,504.42274499886116,14
4338,二,493.439922759677,14
4339,丶,549.2602233209408,15
4340,"水"" kvg:position=""bottom",508.83374176289846,15
4341,"糸"" kvg:position=""bottom"" kvg:radical=""tradit",554.3515642582578,15
4342,"耳"" kvg:position=""bottom",550.8897585647915,15
4343,"又"" kvg:position=""bottom",526.9694949477031,15
4344,"巾"" kvg:position=""bottom",482.1624671979045,15
4345,"日"" kvg:position=""bottom",582.934931715622,15
4346,"木"" kvg:position=""bottom",573.213204299115,15
4347,"十"" kvg:part=""2"" kvg:variant=""true",597.7815278176054,15
4348,又,483.66818040817344,15
4349,"面"" kvg:position=""right",591.2351559157374,15
4350,口,525.5083737345484,16
4351,丿,538.2119402195951,15
4352,"木"" kvg:part=""2",557.3638923259247,14
4353,"丿"" kvg:variant=""true",533.5126658685358,16
4354,"豕"" kvg:part=""2"" kvg:position=""bottom",522.3200256309633,15
4355,日,633.9444939257992,15
4356,丶,594.9350935169016,15
4357,日,570.358403843621,16
4358,"皿"" kvg:position=""bottom",546.0261323783467,16
4359,"辶"" kvg:position=""nyo",528.805942873377,16
4360,工,525.6518777652656,16
4361,"寸"" kvg:position=""bottom",547.6120075403728,16
4362,口,507.5397918131874,16
4363,"寸"" kvg:position=""bottom",579.67301348843,16
4364,"十"" kvg:position=""bottom",498.97692481687557,16
4365,"糸"" kvg:position=""bottom"" kvg:radical=""tradit",621.2506720845865,16
4366,"糸"" kvg:position=""bottom"" kvg:radical=""general",508.9858053959051,16
4367,人,484.1197704716547,16
4368,"⻌"" kvg:original=""辶"" kvg:position=""nyo",567.6605891288938,16
4369,"日"" kvg:position=""bottom",534.4156194201998,17
4370,"龰"" kvg:position=""bottom",508.25605192185776,17
4371,"糸"" kvg:position=""bottom",585.4374109857247,17
4372,又,608.2999212429474,17
4373,"女"" kvg:position=""bottom",666.4928637523828,17
4374,"示"" kvg:position=""bottom",575.0043122176121,17
4375,"辶"" kvg:position=""nyo",604.2025120041137,17
4376,"糸"" kvg:position=""tarec"" kvg:radical=""tradit",503.92152133802864,17
4377,"心"" kvg:position=""bottom",545.1982832478071,17
4378,"八"" kvg:position=""bottom",564.8255795797726,17
4379,"糸"" kvg:position=""bottom"" kvg:radical=""general",489.93684854468046,16
4380,"月"" kvg:position=""right",606.9218550541341,17
4381,彡,556.8898710647277,17
4382,丶,589.1945354774209,17
4383,"糸"" kvg:position=""bottom"" kvg:radical=""general",581.4936435162482,17
4384,"米"" kvg:partial=""true",655.2241782576457,17
4385,丶,557.7261643541534,18
4386,"口"" kvg:position=""bottom",557.3947784982992,18
4387,丿,619.9585911146111,18
4388,"田"" kvg:position=""bottom",622.4965687234214,18
4389,小,562.1055707381622,18
4390,月,658.6925846503592,18
4391,丿,555.4397598342966,18
4392,丨,697.3984350822941,19
4393,丨,615.5764524935131,18
4394,厶,547.7434407400684,18
4395,"黽"" kvg:variant=""true"" kvg:position=""right",653.7303723261945,19
4396,"日"" kvg:position=""bottom",582.817531906854,19
4397,"糸"" kvg:position=""bottom"" kvg:radical=""general",630.0673253973819,19
4398,丨,601.4903870520136,18
4399,"木"" kvg:position=""bottom",531.2114008978517,19
4400,十,600.194488638952,19
4401,冂,582.3257789934307,20
4402,幺,626.3333301167164,20
4403,"八"" kvg:position=""bottom",595.5763233792343,20
4404,"皿"" kvg:position=""bottom",619.3607793315458,21
4405,"糸"" kvg:position=""bottom"" kvg:radical=""tradit",577.5899230222476,20
4406,二,570.9323306826985,20
4407,"八"" kvg:position=""bottom",611.235932842934,21
4408,"八"" kvg:position=""bottom",620.1841669314365,21
4409,"八"" kvg:position=""bottom",661.5687831288321,21
4410,丶,648.5036179048662,21
4411,土,678.5146104149511,21
4412,"八"" kvg:position=""bottom",606.7888059654199,21
4413,"土"" kvg:position=""bottom",703.5506100041612,22
4414,"女"" kvg:position=""bottom",653.8425350227669,23
4415,丶,701.3060160194177,23
4416,丶,658.3712628082455,23
4417,"糸"" kvg:position=""bottom"" kvg:radical=""general",830.9048104844443,24
4418,"儿"" kvg:position=""bottom",698.8636756926483,28
4419,"缶"" kvg:radical=""general",332.66653127858893,6
4420,"工"" kvg:position=""right",379.8959706644959,9
4421,人,437.24051766097546,10
4422,亅,580.9138732918566,17
4423,"缶"" kvg:position=""bottom"" kvg:radical=""general",595.1798254003277,20
4424,"缶"" kvg:position=""bottom"" kvg:radical=""general",666.1520541281938,21
4425,厶,670.4825435019868,22
4426,"亻"" kvg:variant=""true"" kvg:original=""人",635.494320443292,23
4427,丿,422.1504014137054,6
4428,"罒"" kvg:variant=""true"" kvg:original=""网"" kvg:radical=""tradit",231.80936529620038,5
4429,"匸"" kvg:part=""2"" kvg:variant=""true"" kvg:original=""匚",449.2126396118975,8
4430,十,353.30352393710535,7
4431,丨,386.23424418257537,9
4432,"口"" kvg:position=""bottom",443.4168056940617,10
4433,"氏"" kvg:variant=""true",524.8273700003236,10
4434,"土"" kvg:position=""bottom",465.456607760437,11
4435,"木"" kvg:position=""right",525.6041273162715,13
4436,日,603.2976515736158,13
4437,"十"" kvg:position=""bottom",499.7015677913822,13
4438,"非"" kvg:position=""bottom",467.3029190233759,13
4439,"卜"" kvg:position=""right",476.3476791696833,13
4440,目,552.8614372798517,13
4441,"刂"" kvg:variant=""true"" kvg:original=""刀",459.5602236366435,14
4442,日,546.6002040011256,13
4443,"灬"" kvg:variant=""true"" kvg:original=""火",537.6941860886358,15
4444,"匕"" kvg:position=""bottom",529.3057379608115,15
4445,"寸"" kvg:position=""right",466.1793323174564,15
4446,"亻"" kvg:variant=""true"" kvg:original=""人",584.428586934635,16
4447,"月"" kvg:position=""bottom",626.2251518908722,18
4448,"巾"" kvg:position=""bottom",676.0530182502087,18
4449,"亻"" kvg:variant=""true"" kvg:original=""人",648.2473889838436,19
4450,"灬"" kvg:variant=""true"" kvg:original=""火"" kvg:position=""bottom",547.8840885147132,19
4451,亅,653.4128394131588,22
4452,"灬"" kvg:variant=""true"" kvg:original=""火",698.9994874717147,24
4453,䒑,290.037797773248,6
4454,"丿"" kvg:position=""left",375.0076280945028,8
4455,"大"" kvg:position=""bottom",393.78293420535465,9
4456,"灬"" kvg:variant=""true"" kvg:original=""火"" kvg:position=""bottom",356.14671973524025,10
4457,マ,396.57806353884763,11
4458,"一"" kvg:position=""bottom",465.62822322019446,11
4459,一,517.6820915307588,11
4460,䒑,596.1775748955617,13
4461,䒑,473.9102890374751,13
4462,"欠"" kvg:position=""right",432.00218518379955,13
4463,丶,502.64351386728936,13
4464,人,534.8269729048851,15
4465,人,529.591339726062,15
4466,丶,541.9715742428826,16
4467,"一"" kvg:position=""bottom",596.1005595264513,19
4468,丶,650.2873543541459,19
4469,"大"" kvg:position=""bottom",605.3796342457022,19
4470,"羽"" kvg:radical=""general",281.1716262919842,6
4471,"羽"" kvg:position=""bottom"" kvg:radical=""tradit",367.85014833393103,10
